MRIEMR_r,RuleGO,DTHF
0.86,1.0,0.61
0.62,1.0,0.61
0.66,1.0,0.61
0.47,1.0,0.61
0.67,1.0,0.61
0.66,1.0,0.61
0.66,1.0,0.61
0.71,1.0,0.61
0.47,1.0,0.61
0.72,1.0,0.61
0.86,1.0,0.61
0.6,1.0,0.61
0.66,1.0,0.61
0.4,1.0,0.92
0.4,1.0,0.92
0.5,1.0,0.92
0.67,1.0,0.92
0.66,1.0,0.92
0.43,1.0,0.92
0.53,1.0,0.92
0.57,1.0,0.92
0.54,1.0,0.92
0.54,1.0,0.92
0.4,1.0,0.92
0.75,1.0,0.92
0.57,1.0,0.92
0.53,1.0,0.92
0.61,1.0,0.92
0.61,1.0,0.92
0.58,1.0,0.92
0.47,1.0,0.92
0.4,1.0,0.92
0.52,1.0,0.92
0.64,1.0,0.92
0.66,1.0,0.92
0.77,1.0,0.92
0.62,1.0,0.92
0.54,1.0,0.92
0.53,1.0,0.92
0.43,1.0,0.92
0.48,1.0,0.92
0.6,1.0,0.92
0.53,1.0,0.92
0.53,1.0,0.92
0.58,1.0,0.92
0.53,1.0,0.92
0.62,1.0,0.92
0.6,1.0,0.92
0.57,1.0,0.92
0.62,1.0,0.92
0.53,1.0,0.92
0.47,1.0,0.92
0.41,1.0,0.92
0.66,1.0,0.92
0.56,1.0,0.92
0.69,1.0,0.92
0.63,1.0,0.92
0.69,1.0,0.92
0.62,1.0,0.92
0.6,1.0,0.92
0.61,1.0,0.92
0.53,1.0,0.92
0.54,1.0,0.92
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,0.83
1.0,1.0,0.83
1.0,1.0,0.83
1.0,1.0,0.83
1.0,1.0,0.83
1.0,1.0,0.83
1.0,1.0,0.83
1.0,1.0,0.83
1.0,1.0,0.83
1.0,1.0,0.83
1.0,1.0,0.83
1.0,1.0,0.83
1.0,1.0,0.83
1.0,1.0,0.83
1.0,1.0,0.83
1.0,1.0,0.83
1.0,1.0,0.83
1.0,1.0,0.83
1.0,1.0,0.83
1.0,1.0,0.83
1.0,1.0,0.83
1.0,1.0,0.83
1.0,1.0,0.83
1.0,1.0,0.83
1.0,1.0,0.83
1.0,1.0,0.83
1.0,1.0,0.83
1.0,1.0,0.83
1.0,1.0,0.83
1.0,1.0,0.83
1.0,1.0,0.83
1.0,1.0,0.83
1.0,1.0,0.83
1.0,1.0,0.83
1.0,1.0,0.83
1.0,1.0,0.83
1.0,1.0,0.83
1.0,1.0,0.83
1.0,1.0,0.83
1.0,1.0,0.83
1.0,1.0,0.83
1.0,1.0,0.83
1.0,1.0,0.83
1.0,1.0,0.83
1.0,1.0,0.83
1.0,1.0,0.83
1.0,1.0,0.83
1.0,1.0,0.83
1.0,1.0,0.83
1.0,1.0,0.83
1.0,1.0,0.51
1.0,1.0,0.51
1.0,1.0,0.51
1.0,1.0,0.51
1.0,1.0,0.51
1.0,1.0,0.51
1.0,1.0,0.51
1.0,1.0,0.51
1.0,1.0,0.51
1.0,1.0,0.51
1.0,1.0,0.51
1.0,1.0,0.51
1.0,1.0,0.51
1.0,1.0,0.51
1.0,1.0,0.51
1.0,1.0,0.51
1.0,1.0,0.51
1.0,1.0,0.51
1.0,1.0,0.51
1.0,1.0,0.51
1.0,1.0,0.51
1.0,1.0,0.51
1.0,1.0,0.51
1.0,1.0,0.51
1.0,1.0,0.51
1.0,1.0,0.51
1.0,1.0,0.51
1.0,1.0,0.51
1.0,1.0,0.51
1.0,1.0,0.51
1.0,1.0,0.51
1.0,1.0,0.51
1.0,1.0,0.51
1.0,1.0,0.51
1.0,1.0,0.51
1.0,1.0,0.51
1.0,1.0,0.51
1.0,1.0,0.51
1.0,1.0,0.51
1.0,1.0,0.51
1.0,1.0,0.51
1.0,1.0,0.51
1.0,1.0,0.51
1.0,1.0,0.51
1.0,1.0,0.51
1.0,1.0,0.51
1.0,1.0,0.51
1.0,1.0,0.51
1.0,1.0,0.51
1.0,1.0,0.51
1.0,1.0,0.42
1.0,1.0,0.42
1.0,1.0,0.42
1.0,1.0,0.42
1.0,1.0,0.42
1.0,1.0,0.42
1.0,1.0,0.42
1.0,1.0,0.42
1.0,1.0,0.42
1.0,1.0,0.42
1.0,1.0,0.42
1.0,1.0,0.42
1.0,1.0,0.42
1.0,1.0,0.42
1.0,1.0,0.42
1.0,1.0,0.42
1.0,1.0,0.42
1.0,1.0,0.42
1.0,1.0,0.42
1.0,1.0,0.42
1.0,1.0,0.42
1.0,1.0,0.42
1.0,1.0,0.42
1.0,1.0,0.42
1.0,1.0,0.42
1.0,1.0,0.42
1.0,1.0,0.42
1.0,1.0,0.42
1.0,1.0,0.42
1.0,1.0,0.42
1.0,1.0,0.42
1.0,1.0,0.42
1.0,1.0,0.42
1.0,1.0,0.42
1.0,1.0,0.42
1.0,1.0,0.42
1.0,1.0,0.42
1.0,1.0,0.42
1.0,1.0,0.42
1.0,1.0,0.42
1.0,1.0,0.42
1.0,1.0,0.42
1.0,1.0,0.42
1.0,1.0,0.42
1.0,1.0,0.42
1.0,1.0,0.42
1.0,1.0,0.42
1.0,1.0,0.42
1.0,1.0,0.42
1.0,1.0,0.42
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,0.28
1.0,1.0,0.28
1.0,1.0,0.28
1.0,1.0,0.28
1.0,1.0,0.28
1.0,1.0,0.28
1.0,1.0,0.28
1.0,1.0,0.28
1.0,1.0,0.28
1.0,1.0,0.28
1.0,1.0,0.28
1.0,1.0,0.28
1.0,1.0,0.28
1.0,1.0,0.28
1.0,1.0,0.28
1.0,1.0,0.28
1.0,1.0,0.28
1.0,1.0,0.28
1.0,1.0,0.28
1.0,1.0,0.28
1.0,1.0,0.28
1.0,1.0,0.28
1.0,1.0,0.28
1.0,1.0,0.28
1.0,1.0,0.28
1.0,1.0,0.28
1.0,1.0,0.28
1.0,1.0,0.28
1.0,1.0,0.28
1.0,1.0,0.28
1.0,1.0,0.28
1.0,1.0,0.28
1.0,1.0,0.28
1.0,1.0,0.28
0.86,1.0,0.28
1.0,1.0,0.28
1.0,1.0,0.28
1.0,1.0,0.28
1.0,1.0,0.28
1.0,1.0,0.28
1.0,1.0,0.28
1.0,1.0,0.28
1.0,1.0,0.28
1.0,1.0,0.28
1.0,1.0,0.28
1.0,1.0,0.28
1.0,1.0,0.28
1.0,1.0,0.28
1.0,1.0,0.28
1.0,1.0,0.28
0.92,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.92,1.0,1.0
1.0,1.0,1.0
0.92,1.0,1.0
0.92,1.0,1.0
0.92,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.92,1.0,1.0
0.92,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.92,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.92,1.0,1.0
1.0,1.0,1.0
0.92,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.91,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.92,1.0,1.0
1.0,1.0,1.0
0.92,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.95,1.0,0.67
0.96,1.0,0.67
1.0,1.0,0.67
0.96,1.0,0.67
0.94,1.0,0.67
0.96,1.0,0.67
0.94,1.0,0.67
0.96,1.0,0.67
0.96,1.0,0.67
0.95,1.0,0.67
0.96,1.0,0.67
0.94,1.0,0.67
0.96,1.0,0.67
0.96,1.0,0.67
0.96,1.0,0.67
0.95,1.0,0.67
0.96,1.0,0.67
1.0,1.0,0.67
0.95,1.0,0.67
0.96,1.0,0.67
0.96,1.0,0.67
0.96,1.0,0.67
0.96,1.0,0.67
0.94,1.0,0.67
0.95,1.0,0.67
0.95,1.0,0.67
0.96,1.0,0.67
0.94,1.0,0.67
0.95,1.0,0.67
1.0,1.0,0.67
0.95,1.0,0.67
0.96,1.0,0.67
0.96,1.0,0.67
0.94,1.0,0.67
0.95,1.0,0.67
0.96,1.0,0.67
0.94,1.0,0.67
0.96,1.0,0.67
0.95,1.0,0.67
0.96,1.0,0.67
0.96,1.0,0.67
0.95,1.0,0.67
0.94,1.0,0.67
0.95,1.0,0.67
0.95,1.0,0.67
0.96,1.0,0.67
0.94,1.0,0.67
0.96,1.0,0.67
0.95,1.0,0.67
0.96,1.0,0.67
1.0,1.0,0.95
1.0,1.0,0.95
1.0,1.0,0.95
1.0,1.0,0.95
1.0,1.0,0.95
1.0,1.0,0.95
1.0,1.0,0.95
1.0,1.0,0.95
1.0,1.0,0.95
1.0,1.0,0.95
1.0,1.0,0.95
1.0,1.0,0.95
1.0,1.0,0.95
1.0,1.0,0.95
1.0,1.0,0.95
1.0,1.0,0.95
1.0,1.0,0.95
1.0,1.0,0.95
1.0,1.0,0.95
1.0,1.0,0.95
1.0,1.0,0.95
1.0,1.0,0.95
1.0,1.0,0.95
1.0,1.0,0.95
1.0,1.0,0.95
1.0,1.0,0.95
1.0,1.0,0.95
1.0,1.0,0.95
1.0,1.0,0.95
1.0,1.0,0.95
1.0,1.0,0.95
1.0,1.0,0.95
1.0,1.0,0.95
1.0,1.0,0.95
1.0,1.0,0.95
1.0,1.0,0.95
1.0,1.0,0.95
1.0,1.0,0.95
1.0,1.0,0.95
1.0,1.0,0.95
1.0,1.0,0.95
1.0,1.0,0.95
1.0,1.0,0.95
1.0,1.0,0.95
1.0,1.0,0.95
1.0,1.0,0.95
1.0,1.0,0.95
1.0,1.0,0.95
1.0,1.0,0.95
1.0,1.0,0.95
0.51,1.0,1.0
0.51,1.0,1.0
0.51,1.0,1.0
0.51,1.0,1.0
0.51,1.0,1.0
0.51,1.0,1.0
0.51,1.0,1.0
0.51,1.0,1.0
0.51,1.0,1.0
0.51,1.0,1.0
0.51,1.0,1.0
0.51,1.0,1.0
0.51,1.0,1.0
0.51,1.0,1.0
0.51,1.0,1.0
0.51,1.0,1.0
0.51,1.0,1.0
0.51,1.0,1.0
0.51,1.0,1.0
0.51,1.0,1.0
0.51,1.0,1.0
0.51,1.0,1.0
0.51,1.0,1.0
0.51,1.0,1.0
0.51,1.0,1.0
0.51,1.0,1.0
0.51,1.0,1.0
0.51,1.0,1.0
0.51,1.0,1.0
0.51,1.0,1.0
0.51,1.0,1.0
0.51,1.0,1.0
0.51,1.0,1.0
0.51,1.0,1.0
0.51,1.0,1.0
0.51,1.0,1.0
0.51,1.0,1.0
0.51,1.0,1.0
0.51,1.0,1.0
0.51,1.0,1.0
0.51,1.0,1.0
0.51,1.0,1.0
0.51,1.0,1.0
0.51,1.0,1.0
0.51,1.0,1.0
0.51,1.0,1.0
0.51,1.0,1.0
0.51,1.0,1.0
0.51,1.0,1.0
0.51,1.0,1.0
1.0,0.5346534653465347,0.9306930693069307
1.0,0.5346534653465347,0.9306930693069307
1.0,0.5346534653465347,0.9306930693069307
1.0,0.5346534653465347,0.9306930693069307
1.0,0.5346534653465347,0.9306930693069307
1.0,0.5346534653465347,0.9306930693069307
1.0,0.5346534653465347,0.9306930693069307
1.0,0.5346534653465347,0.9306930693069307
1.0,0.5346534653465347,0.9306930693069307
1.0,0.5346534653465347,0.9306930693069307
1.0,0.5346534653465347,0.9306930693069307
1.0,0.5346534653465347,0.9306930693069307
1.0,0.5346534653465347,0.9306930693069307
1.0,0.5346534653465347,0.9306930693069307
1.0,0.5346534653465347,0.9306930693069307
1.0,0.5346534653465347,0.9306930693069307
1.0,0.5346534653465347,0.9306930693069307
1.0,0.5346534653465347,0.9306930693069307
1.0,0.5346534653465347,0.9306930693069307
1.0,0.5346534653465347,0.9306930693069307
1.0,0.5346534653465347,0.9306930693069307
1.0,0.5346534653465347,0.9306930693069307
1.0,0.5346534653465347,0.9306930693069307
1.0,0.5346534653465347,0.9306930693069307
1.0,0.5346534653465347,0.9306930693069307
1.0,0.5346534653465347,0.9306930693069307
1.0,0.5346534653465347,0.9306930693069307
1.0,0.5346534653465347,0.9306930693069307
1.0,0.5346534653465347,0.9306930693069307
1.0,0.5346534653465347,0.9306930693069307
1.0,0.5346534653465347,0.9306930693069307
1.0,0.5346534653465347,0.9306930693069307
1.0,0.5346534653465347,0.9306930693069307
1.0,0.5346534653465347,0.9306930693069307
1.0,0.5346534653465347,0.9306930693069307
1.0,0.5346534653465347,0.9306930693069307
1.0,0.5346534653465347,0.9306930693069307
1.0,0.5346534653465347,0.9306930693069307
1.0,0.5346534653465347,0.9306930693069307
1.0,0.5346534653465347,0.9306930693069307
1.0,0.5346534653465347,0.9306930693069307
1.0,0.5346534653465347,0.9306930693069307
1.0,0.5346534653465347,0.9306930693069307
1.0,0.5346534653465347,0.9306930693069307
1.0,0.5346534653465347,0.9306930693069307
1.0,0.5346534653465347,0.9306930693069307
1.0,0.5346534653465347,0.9306930693069307
1.0,0.5346534653465347,0.9306930693069307
1.0,0.5346534653465347,0.9306930693069307
1.0,0.5346534653465347,0.9306930693069307
1.0,1.0,0.34
1.0,1.0,0.34
0.55,1.0,0.34
1.0,1.0,0.34
1.0,1.0,0.34
0.55,1.0,0.34
1.0,1.0,0.34
1.0,1.0,0.34
1.0,1.0,0.34
1.0,1.0,0.34
1.0,1.0,0.34
1.0,1.0,0.34
1.0,1.0,0.34
1.0,1.0,0.34
1.0,1.0,0.34
1.0,1.0,0.34
1.0,1.0,0.34
1.0,1.0,0.34
1.0,1.0,0.34
1.0,1.0,0.34
0.55,1.0,0.34
1.0,1.0,0.34
1.0,1.0,0.34
0.55,1.0,0.34
1.0,1.0,0.34
1.0,1.0,0.34
1.0,1.0,0.34
0.55,1.0,0.34
0.55,1.0,0.34
0.55,1.0,0.34
1.0,1.0,0.34
1.0,1.0,0.34
0.55,1.0,0.34
1.0,1.0,0.34
1.0,1.0,0.34
1.0,1.0,0.34
1.0,1.0,0.34
0.55,1.0,0.34
1.0,1.0,0.34
1.0,1.0,0.34
1.0,1.0,0.34
1.0,1.0,0.34
0.55,1.0,0.34
0.55,1.0,0.34
1.0,1.0,0.34
0.55,1.0,0.34
1.0,1.0,0.34
1.0,1.0,0.34
1.0,1.0,0.34
1.0,1.0,0.34
0.92,1.0,0.8
0.78,1.0,0.8
0.78,1.0,0.8
0.81,1.0,0.8
0.88,1.0,0.8
0.78,1.0,0.8
0.88,1.0,0.8
0.78,1.0,0.8
0.81,1.0,0.8
0.88,1.0,0.8
0.78,1.0,0.8
0.88,1.0,0.8
0.88,1.0,0.8
0.78,1.0,0.8
0.9,1.0,0.8
0.78,1.0,0.8
0.88,1.0,0.8
0.78,1.0,0.8
0.78,1.0,0.8
0.78,1.0,0.8
0.78,1.0,0.8
0.78,1.0,0.8
0.78,1.0,0.8
0.78,1.0,0.8
0.78,1.0,0.8
0.78,1.0,0.8
0.78,1.0,0.8
0.78,1.0,0.8
0.78,1.0,0.8
0.78,1.0,0.8
0.78,1.0,0.8
0.88,1.0,0.8
0.78,1.0,0.8
0.78,1.0,0.8
0.78,1.0,0.8
0.78,1.0,0.8
0.88,1.0,0.8
0.88,1.0,0.8
0.88,1.0,0.8
0.88,1.0,0.8
0.78,1.0,0.8
0.78,1.0,0.8
0.78,1.0,0.8
0.78,1.0,0.8
0.78,1.0,0.8
0.78,1.0,0.8
0.78,1.0,0.8
0.78,1.0,0.8
0.88,1.0,0.8
0.88,1.0,0.8
0.68,1.0,0.95
0.78,1.0,0.95
0.84,1.0,0.95
0.72,1.0,0.95
0.83,1.0,0.95
0.77,1.0,0.95
0.68,1.0,0.95
0.84,1.0,0.95
0.94,1.0,0.95
0.83,1.0,0.95
0.84,1.0,0.95
0.78,1.0,0.95
0.83,1.0,0.95
0.85,1.0,0.95
0.68,1.0,0.95
0.75,1.0,0.95
0.84,1.0,0.95
0.83,1.0,0.95
0.83,1.0,0.95
0.84,1.0,0.95
0.85,1.0,0.95
0.94,1.0,0.95
0.76,1.0,0.95
0.84,1.0,0.95
0.75,1.0,0.95
0.94,1.0,0.95
0.84,1.0,0.95
0.84,1.0,0.95
0.83,1.0,0.95
0.69,1.0,0.95
0.78,1.0,0.95
0.83,1.0,0.95
0.83,1.0,0.95
0.94,1.0,0.95
0.8,1.0,0.95
0.83,1.0,0.95
0.84,1.0,0.95
0.78,1.0,0.95
0.78,1.0,0.95
0.83,1.0,0.95
0.84,1.0,0.95
0.75,1.0,0.95
0.83,1.0,0.95
0.83,1.0,0.95
0.83,1.0,0.95
0.83,1.0,0.95
0.78,1.0,0.95
0.78,1.0,0.95
0.94,1.0,0.95
0.84,1.0,0.95
0.53,0.32,1.0
0.53,0.32,1.0
0.53,0.32,1.0
0.53,0.32,1.0
0.53,0.32,1.0
0.53,0.32,1.0
0.53,0.32,1.0
0.53,0.32,1.0
0.53,0.32,1.0
0.53,0.32,1.0
0.53,0.32,1.0
0.53,0.32,1.0
0.53,0.32,1.0
0.53,0.32,1.0
0.53,0.32,1.0
0.53,0.32,1.0
0.53,0.32,1.0
0.53,0.32,1.0
0.53,0.32,1.0
0.53,0.32,1.0
0.53,0.32,1.0
0.53,0.32,1.0
0.53,0.32,1.0
0.53,0.32,1.0
0.53,0.32,1.0
0.53,0.32,1.0
0.53,0.32,1.0
1.0,0.32,1.0
0.53,0.32,1.0
0.53,0.32,1.0
0.53,0.32,1.0
0.53,0.32,1.0
0.53,0.32,1.0
0.53,0.32,1.0
0.53,0.32,1.0
0.53,0.32,1.0
0.53,0.32,1.0
0.53,0.32,1.0
0.53,0.32,1.0
0.53,0.32,1.0
0.53,0.32,1.0
0.53,0.32,1.0
0.53,0.32,1.0
0.53,0.32,1.0
0.53,0.32,1.0
0.53,0.32,1.0
0.53,0.32,1.0
0.53,0.32,1.0
0.53,0.32,1.0
0.53,0.32,1.0
1.0,0.42,0.92
1.0,0.42,0.92
1.0,0.42,0.92
1.0,0.42,0.92
1.0,0.42,0.92
1.0,0.42,0.92
1.0,0.42,0.92
1.0,0.42,0.92
0.64,0.42,0.92
1.0,0.42,0.92
1.0,0.42,0.92
1.0,0.42,0.92
1.0,0.42,0.92
1.0,0.42,0.92
1.0,0.42,0.92
1.0,0.42,0.92
0.55,0.42,0.92
1.0,0.42,0.92
1.0,0.42,0.92
1.0,0.42,0.92
1.0,0.42,0.92
1.0,0.42,0.92
0.55,0.42,0.92
1.0,0.42,0.92
1.0,0.42,0.92
0.55,0.42,0.92
1.0,0.42,0.92
1.0,0.42,0.92
1.0,0.42,0.92
1.0,0.42,0.92
0.55,0.42,0.92
1.0,0.42,0.92
1.0,0.42,0.92
1.0,0.42,0.92
1.0,0.42,0.92
1.0,0.42,0.92
1.0,0.42,0.92
1.0,0.42,0.92
1.0,0.42,0.92
1.0,0.42,0.92
1.0,0.42,0.92
1.0,0.42,0.92
1.0,0.42,0.92
1.0,0.42,0.92
1.0,0.42,0.92
0.55,0.42,0.92
1.0,0.42,0.92
1.0,0.42,0.92
1.0,0.42,0.92
1.0,0.42,0.92
1.0,0.48,1.0
1.0,0.48,1.0
1.0,0.48,1.0
1.0,0.48,1.0
1.0,0.48,1.0
1.0,0.48,1.0
1.0,0.48,1.0
1.0,0.48,1.0
1.0,0.48,1.0
1.0,0.48,1.0
1.0,0.48,1.0
1.0,0.48,1.0
1.0,0.48,1.0
1.0,0.48,1.0
1.0,0.48,1.0
1.0,0.48,1.0
1.0,0.48,1.0
1.0,0.48,1.0
1.0,0.48,1.0
1.0,0.48,1.0
1.0,0.48,1.0
1.0,0.48,1.0
1.0,0.48,1.0
1.0,0.48,1.0
1.0,0.48,1.0
1.0,0.48,1.0
1.0,0.48,1.0
1.0,0.48,1.0
1.0,0.48,1.0
1.0,0.48,1.0
1.0,0.48,1.0
1.0,0.48,1.0
1.0,0.48,1.0
1.0,0.48,1.0
1.0,0.48,1.0
1.0,0.48,1.0
1.0,0.48,1.0
1.0,0.48,1.0
1.0,0.48,1.0
0.82,0.48,1.0
1.0,0.48,1.0
1.0,0.48,1.0
0.52,0.48,1.0
1.0,0.48,1.0
1.0,0.48,1.0
1.0,0.48,1.0
1.0,0.48,1.0
1.0,0.48,1.0
1.0,0.48,1.0
1.0,0.48,1.0
0.44,0.7,0.86
0.56,0.7,0.86
0.56,0.7,0.86
1.0,0.7,0.86
0.64,0.7,0.86
0.56,0.7,0.86
0.44,0.7,0.86
0.64,0.7,0.86
1.0,0.7,0.86
1.0,0.7,0.86
